LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 09-Jul-2024 01:24:11 0                 
Time Ampl
-0.0008010202 -0.002352879
-0.0007994202 -0.002352879
-0.0007978202 -0.0009411517
-0.0007962202 -0.002352879
-0.0007946202 -0.001882303
-0.0007930202 -0.001882303
-0.0007914202 -0.002823455
-0.0007898202 -0.002352879
-0.0007882202 -0.001411728
-0.0007866202 -0.001411728
-0.0007850202 -0.0009411517
-0.0007834202 -0.001882303
-0.0007818202 -0.002823455
-0.0007802202 -0.0004705758
-0.0007786202 -0.001411728
-0.0007770202 -0.001411728
-0.0007754202 -0.002823455
-0.0007738202 -0.002352879
-0.0007722202 -0.002352879
-0.0007706202 -0.001411728
-0.0007690202 -0.001882303
-0.0007674202 -0.002352879
-0.0007658202 -0.001411728
-0.0007642202 -0.001411728
-0.0007626202 -0.001411728
-0.0007610202 -0.001411728
-0.0007594202 -0.001882303
-0.0007578202 -0.001411728
-0.0007562202 -0.001411728
-0.0007546202 -0.001882303
-0.0007530202 -0.001411728
-0.0007514202 -0.0004705758
-0.0007498202 -0.001882303
-0.0007482202 -0.0004705758
-0.0007466202 -0.001882303
-0.0007450202 -0.0009411517
-0.0007434202 0
-0.0007418202 -0.001411728
-0.0007402202 -0.0004705758
-0.0007386202 -0.001411728
-0.0007370202 -0.001882303
-0.0007354202 -0.0004705758
-0.0007338202 -0.002823455
-0.0007322202 -0.0009411517
-0.0007306202 -0.002823455
-0.0007290202 -0.002823455
-0.0007274202 -0.001411728
-0.0007258202 -0.001882303
-0.0007242202 -0.001411728
-0.0007226202 -0.0009411517
-0.0007210202 -0.003294031
-0.0007194202 -0.002352879
-0.0007178202 -0.001882303
-0.0007162202 -0.002823455
-0.0007146202 -0.002352879
-0.0007130202 -0.001411728
-0.0007114202 -0.003294031
-0.0007098202 -0.003294031
-0.0007082202 -0.002352879
-0.0007066202 -0.001882303
-0.0007050202 -0.001882303
-0.0007034202 -0.001882303
-0.0007018202 -0.001411728
-0.0007002202 -0.002352879
-0.0006986202 -0.001411728
-0.0006970202 -0.002823455
-0.0006954202 -0.0009411517
-0.0006938202 -0.001882303
-0.0006922202 -0.002352879
-0.0006906202 -0.001411728
-0.0006890202 -0.0004705758
-0.0006874202 -0.0009411517
-0.0006858202 -0.003764607
-0.0006842202 -0.001882303
-0.0006826202 -0.002352879
-0.0006810202 -0.002352879
-0.0006794202 -0.002823455
-0.0006778202 -0.003294031
-0.0006762202 -0.003294031
-0.0006746202 -0.0009411517
-0.0006730202 -0.002352879
-0.0006714202 -0.0004705758
-0.0006698202 -0.0009411517
-0.0006682202 -0.001882303
-0.0006666202 -0.002823455
-0.0006650202 -0.002352879
-0.0006634202 -0.002823455
-0.0006618202 -0.002352879
-0.0006602202 -0.001882303
-0.0006586202 -0.0009411517
-0.0006570202 -0.002823455
-0.0006554202 -0.002823455
-0.0006538202 -0.002352879
-0.0006522202 -0.002352879
-0.0006506202 -0.002823455
-0.0006490202 -0.001411728
-0.0006474202 -0.002352879
-0.0006458202 -0.002823455
-0.0006442202 -0.001882303
-0.0006426202 -0.003294031
-0.0006410202 -0.002823455
-0.0006394202 -0.003294031
-0.0006378202 -0.002352879
-0.0006362202 -0.001882303
-0.0006346202 -0.003294031
-0.0006330202 -0.003294031
-0.0006314202 -0.001882303
-0.0006298202 -0.004235183
-0.0006282202 -0.001882303
-0.0006266202 -0.003764607
-0.0006250202 -0.003294031
-0.0006234202 -0.002823455
-0.0006218202 -0.004705758
-0.0006202202 -0.004235183
-0.0006186202 -0.003764607
-0.0006170202 -0.002352879
-0.0006154202 -0.003764607
-0.0006138202 -0.004235183
-0.0006122202 -0.003294031
-0.0006106202 -0.003764607
-0.0006090202 -0.002823455
-0.0006074202 -0.003294031
-0.0006058202 -0.003764607
-0.0006042202 -0.003294031
-0.0006026202 -0.003294031
-0.0006010202 -0.001411728
-0.0005994202 -0.003764607
-0.0005978202 -0.002352879
-0.0005962202 -0.00564691
-0.0005946202 -0.003764607
-0.0005930202 -0.004235183
-0.0005914202 -0.004235183
-0.0005898202 -0.002823455
-0.0005882202 -0.001882303
-0.0005866202 -0.003764607
-0.0005850202 -0.003764607
-0.0005834202 -0.002352879
-0.0005818202 -0.002823455
-0.0005802202 -0.003764607
-0.0005786202 -0.002352879
-0.0005770202 -0.002352879
-0.0005754202 -0.003294031
-0.0005738202 -0.002823455
-0.0005722202 -0.004705758
-0.0005706202 -0.001411728
-0.0005690202 -0.002823455
-0.0005674202 -0.004705758
-0.0005658202 -0.004705758
-0.0005642202 -0.003294031
-0.0005626202 -0.004235183
-0.0005610202 -0.004235183
-0.0005594202 -0.004705758
-0.0005578202 -0.003764607
-0.0005562202 -0.003294031
-0.0005546202 -0.003294031
-0.0005530202 -0.005176334
-0.0005514202 -0.001882303
-0.0005498202 -0.004235183
-0.0005482202 -0.002352879
-0.0005466202 -0.004705758
-0.0005450202 -0.003764607
-0.0005434202 -0.003294031
-0.0005418202 -0.003294031
-0.0005402202 -0.005176334
-0.0005386202 -0.002823455
-0.0005370202 -0.004235183
-0.0005354202 -0.004235183
-0.0005338202 -0.001882303
-0.0005322202 -0.004705758
-0.0005306202 -0.003294031
-0.0005290202 -0.003294031
-0.0005274202 -0.004235183
-0.0005258202 -0.003764607
-0.0005242202 -0.004705758
-0.0005226202 -0.003764607
-0.0005210202 -0.003764607
-0.0005194202 -0.003294031
-0.0005178202 -0.001411728
-0.0005162202 -0.002352879
-0.0005146202 -0.002823455
-0.0005130202 -0.002823455
-0.0005114202 -0.002352879
-0.0005098202 -0.003294031
-0.0005082202 -0.004235183
-0.0005066202 -0.003294031
-0.0005050202 -0.003294031
-0.0005034202 -0.002823455
-0.0005018202 -0.003764607
-0.0005002202 -0.003294031
-0.0004986202 -0.004235183
-0.0004970202 -0.004235183
-0.0004954202 -0.003764607
-0.0004938202 -0.003764607
-0.0004922202 -0.004705758
-0.0004906202 -0.002352879
-0.0004890202 -0.005176334
-0.0004874202 -0.003764607
-0.0004858202 -0.004235183
-0.0004842202 -0.003764607
-0.0004826202 -0.003294031
-0.0004810202 -0.003764607
-0.0004794202 -0.003294031
-0.0004778202 -0.002823455
-0.0004762202 -0.003294031
-0.0004746202 -0.003764607
-0.0004730202 -0.003294031
-0.0004714202 -0.001882303
-0.0004698202 -0.003764607
-0.0004682202 -0.002823455
-0.0004666202 -0.003764607
-0.0004650202 -0.003764607
-0.0004634202 -0.002823455
-0.0004618202 -0.003294031
-0.0004602202 -0.002352879
-0.0004586202 -0.003294031
-0.0004570202 -0.003764607
-0.0004554202 -0.004705758
-0.0004538202 -0.002352879
-0.0004522202 -0.003764607
-0.0004506202 -0.002823455
-0.0004490202 -0.003764607
-0.0004474202 -0.002823455
-0.0004458202 -0.003764607
-0.0004442202 -0.003764607
-0.0004426202 -0.004235183
-0.0004410202 -0.004235183
-0.0004394202 -0.003764607
-0.0004378202 -0.004235183
-0.0004362202 -0.002352879
-0.0004346202 -0.003294031
-0.0004330202 -0.002823455
-0.0004314202 -0.003764607
-0.0004298202 -0.004235183
-0.0004282202 -0.002352879
-0.0004266202 -0.003294031
-0.0004250202 -0.004705758
-0.0004234202 -0.003764607
-0.0004218202 -0.003294031
-0.0004202202 -0.002352879
-0.0004186202 -0.002352879
-0.0004170202 -0.003764607
-0.0004154202 -0.001411728
-0.0004138202 -0.001882303
-0.0004122202 -0.002823455
-0.0004106202 -0.002352879
-0.0004090202 -0.004235183
-0.0004074202 -0.004235183
-0.0004058202 -0.004235183
-0.0004042202 -0.005176334
-0.0004026202 -0.003294031
-0.0004010202 -0.004235183
-0.0003994202 -0.003294031
-0.0003978202 -0.002823455
-0.0003962202 -0.004705758
-0.0003946202 -0.003764607
-0.0003930202 -0.00564691
-0.0003914202 -0.003294031
-0.0003898202 -0.002823455
-0.0003882202 -0.003294031
-0.0003866202 -0.002823455
-0.0003850202 -0.004235183
-0.0003834202 -0.003764607
-0.0003818202 -0.003294031
-0.0003802202 -0.003764607
-0.0003786202 -0.003764607
-0.0003770202 -0.003294031
-0.0003754202 -0.001411728
-0.0003738202 -0.002823455
-0.0003722202 -0.002352879
-0.0003706202 -0.003294031
-0.0003690202 -0.001411728
-0.0003674202 -0.002823455
-0.0003658202 -0.001882303
-0.0003642202 -0.004235183
-0.0003626202 -0.005176334
-0.0003610202 -0.002352879
-0.0003594202 -0.002352879
-0.0003578202 -0.003764607
-0.0003562202 -0.003294031
-0.0003546202 -0.005176334
-0.0003530202 -0.003764607
-0.0003514202 -0.003764607
-0.0003498202 -0.003294031
-0.0003482202 -0.004705758
-0.0003466202 -0.004705758
-0.0003450202 -0.00564691
-0.0003434202 -0.004705758
-0.0003418202 -0.003764607
-0.0003402202 -0.003764607
-0.0003386202 -0.003764607
-0.0003370202 -0.003294031
-0.0003354202 -0.003294031
-0.0003338202 -0.003294031
-0.0003322202 -0.003764607
-0.0003306202 -0.003294031
-0.0003290202 -0.005176334
-0.0003274202 -0.003764607
-0.0003258202 -0.004705758
-0.0003242202 -0.003764607
-0.0003226202 -0.003764607
-0.0003210202 -0.002823455
-0.0003194202 -0.004235183
-0.0003178202 -0.004235183
-0.0003162202 -0.005176334
-0.0003146202 -0.005176334
-0.0003130202 -0.005176334
-0.0003114202 -0.002823455
-0.0003098202 -0.005176334
-0.0003082202 -0.005176334
-0.0003066202 -0.004235183
-0.0003050202 -0.004235183
-0.0003034202 -0.002823455
-0.0003018202 -0.003764607
-0.0003002202 -0.004705758
-0.0002986202 -0.005176334
-0.0002970202 -0.005176334
-0.0002954202 -0.00564691
-0.0002938202 -0.005176334
