LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 09-Jul-2024 01:23:50 0                 
Time Ampl
-0.0008000586 -0.004705758
-0.0007984586 -0.005176334
-0.0007968586 -0.006117486
-0.0007952586 -0.006588062
-0.0007936586 -0.007058638
-0.0007920586 -0.00564691
-0.0007904586 -0.007999789
-0.0007888586 -0.006117486
-0.0007872586 -0.006588062
-0.0007856586 -0.007058638
-0.0007840586 -0.005176334
-0.0007824586 -0.00564691
-0.0007808586 -0.004235183
-0.0007792586 -0.005176334
-0.0007776586 -0.00564691
-0.0007760586 -0.006588062
-0.0007744586 -0.006588062
-0.0007728586 -0.003764607
-0.0007712586 -0.00564691
-0.0007696586 -0.006117486
-0.0007680586 -0.007999789
-0.0007664586 -0.006588062
-0.0007648586 -0.006588062
-0.0007632586 -0.004705758
-0.0007616586 -0.004235183
-0.0007600586 -0.006117486
-0.0007584586 -0.00564691
-0.0007568586 -0.00564691
-0.0007552586 -0.00564691
-0.0007536586 -0.004235183
-0.0007520586 -0.006117486
-0.0007504586 -0.006117486
-0.0007488586 -0.007058638
-0.0007472586 -0.004705758
-0.0007456586 -0.007058638
-0.0007440586 -0.006117486
-0.0007424586 -0.00564691
-0.0007408586 -0.00564691
-0.0007392586 -0.004705758
-0.0007376586 -0.004235183
-0.0007360586 -0.004705758
-0.0007344586 -0.00564691
-0.0007328586 -0.007058638
-0.0007312586 -0.00564691
-0.0007296586 -0.00564691
-0.0007280586 -0.006588062
-0.0007264586 -0.007058638
-0.0007248586 -0.006588062
-0.0007232586 -0.006588062
-0.0007216586 -0.007058638
-0.0007200586 -0.006588062
-0.0007184586 -0.00564691
-0.0007168586 -0.006117486
-0.0007152586 -0.006117486
-0.0007136586 -0.007999789
-0.0007120586 -0.006588062
-0.0007104586 -0.007529213
-0.0007088586 -0.005176334
-0.0007072586 -0.005176334
-0.0007056586 -0.006117486
-0.0007040586 -0.00564691
-0.0007024586 -0.005176334
-0.0007008586 -0.006588062
-0.0006992586 -0.006117486
-0.0006976586 -0.00564691
-0.0006960586 -0.005176334
-0.0006944586 -0.004705758
-0.0006928586 -0.007058638
-0.0006912586 -0.005176334
-0.0006896586 -0.007529213
-0.0006880586 -0.00564691
-0.0006864586 -0.006588062
-0.0006848586 -0.005176334
-0.0006832586 -0.007529213
-0.0006816586 -0.006588062
-0.0006800586 -0.00564691
-0.0006784586 -0.006588062
-0.0006768586 -0.00564691
-0.0006752586 -0.006117486
-0.0006736586 -0.006588062
-0.0006720586 -0.007529213
-0.0006704586 -0.006117486
-0.0006688586 -0.006117486
-0.0006672586 -0.006588062
-0.0006656586 -0.004705758
-0.0006640586 -0.006588062
-0.0006624586 -0.007058638
-0.0006608586 -0.005176334
-0.0006592586 -0.007529213
-0.0006576586 -0.007999789
-0.0006560586 -0.006588062
-0.0006544586 -0.006588062
-0.0006528586 -0.004235183
-0.0006512586 -0.00564691
-0.0006496586 -0.00564691
-0.0006480586 -0.006117486
-0.0006464586 -0.00564691
-0.0006448586 -0.006588062
-0.0006432586 -0.00564691
-0.0006416586 -0.005176334
-0.0006400586 -0.006117486
-0.0006384586 -0.005176334
