LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 09-Jul-2024 00:13:25 0                 
Time Ampl
-0.0008012522 -0.001294084
-0.0007996522 -0.001411728
-0.0007980522 -0.001411728
-0.0007964522 -0.001294084
-0.0007948522 -0.001294084
-0.0007932522 -0.0009411517
-0.0007916522 -0.001294084
-0.0007900522 -0.00117644
-0.0007884522 -0.001411728
-0.0007868522 -0.001294084
-0.0007852522 -0.001411728
-0.0007836522 -0.00117644
-0.0007820522 -0.001411728
-0.0007804522 -0.001058796
-0.0007788522 -0.001529371
-0.0007772522 -0.001529371
-0.0007756522 -0.001764659
-0.0007740522 -0.001647015
-0.0007724522 -0.001411728
-0.0007708522 -0.001294084
-0.0007692522 -0.001294084
-0.0007676522 -0.001529371
-0.0007660522 -0.00117644
-0.0007644522 -0.001529371
-0.0007628522 -0.001411728
-0.0007612522 -0.001294084
-0.0007596522 -0.001411728
-0.0007580522 -0.001411728
-0.0007564522 -0.001294084
-0.0007548522 -0.001411728
-0.0007532522 -0.001058796
-0.0007516522 -0.001529371
-0.0007500522 -0.001529371
-0.0007484522 -0.001294084
-0.0007468522 -0.001529371
-0.0007452522 -0.001411728
-0.0007436522 -0.001529371
-0.0007420522 -0.001294084
-0.0007404522 -0.001411728
-0.0007388522 -0.001411728
-0.0007372522 -0.001294084
-0.0007356522 -0.001529371
-0.0007340522 -0.001764659
-0.0007324522 -0.001411728
-0.0007308522 -0.001411728
-0.0007292522 -0.001294084
-0.0007276522 -0.001058796
-0.0007260522 -0.001411728
-0.0007244522 -0.001294084
-0.0007228522 -0.001647015
-0.0007212522 -0.00117644
-0.0007196522 -0.001411728
-0.0007180522 -0.00117644
-0.0007164522 -0.001294084
-0.0007148522 -0.00117644
-0.0007132522 -0.00117644
-0.0007116522 -0.001294084
-0.0007100522 -0.001529371
-0.0007084522 -0.001529371
-0.0007068522 -0.001647015
-0.0007052522 -0.001764659
-0.0007036522 -0.001529371
-0.0007020522 -0.00117644
-0.0007004522 -0.001411728
-0.0006988522 -0.001294084
-0.0006972522 -0.001411728
-0.0006956522 -0.001529371
-0.0006940522 -0.001529371
-0.0006924522 -0.001294084
-0.0006908522 -0.001647015
-0.0006892522 -0.001882303
-0.0006876522 -0.001411728
-0.0006860522 -0.001294084
-0.0006844522 -0.001647015
-0.0006828522 -0.001764659
-0.0006812522 -0.001294084
-0.0006796522 -0.001294084
-0.0006780522 -0.001294084
-0.0006764522 -0.001529371
-0.0006748522 -0.001647015
-0.0006732522 -0.001529371
-0.0006716522 -0.001647015
-0.0006700522 -0.001411728
-0.0006684522 -0.001529371
-0.0006668522 -0.001647015
-0.0006652522 -0.001411728
