LECROYWS4024HD 19320 Waveform
Segments 1 SegmentSize 3127
Segment TrigTime TimeSinceSegment1
#1 08-Jul-2024 22:01:49 0                 
Time Ampl
-0.0008008974 0.001647015
-0.0007992974 0.001529371
-0.0007976974 0.002117591
-0.0007960974 0.001764659
-0.0007944974 0.001764659
-0.0007928974 0.001411728
-0.0007912974 0.001999947
-0.0007896974 0.001882303
-0.0007880974 0.001647015
-0.0007864974 0.001764659
-0.0007848974 0.001882303
-0.0007832974 0.001764659
-0.0007816974 0.001411728
-0.0007800974 0.002352879
-0.0007784974 0.001882303
-0.0007768974 0.001999947
-0.0007752974 0.001647015
-0.0007736974 0.001764659
-0.0007720974 0.002117591
-0.0007704974 0.001529371
-0.0007688974 0.001411728
-0.0007672974 0.001647015
-0.0007656974 0.001058796
-0.0007640974 0.001529371
-0.0007624974 0.001529371
-0.0007608974 0.001529371
-0.0007592974 0.001764659
-0.0007576974 0.001647015
-0.0007560974 0.001882303
-0.0007544974 0.001411728
-0.0007528974 0.001999947
-0.0007512974 0.001764659
-0.0007496974 0.001764659
-0.0007480974 0.001999947
-0.0007464974 0.001999947
-0.0007448974 0.001882303
-0.0007432974 0.002117591
-0.0007416974 0.001882303
-0.0007400974 0.001764659
-0.0007384974 0.001764659
-0.0007368974 0.001294084
-0.0007352974 0.001764659
-0.0007336974 0.002352879
-0.0007320974 0.001529371
-0.0007304974 0.001411728
-0.0007288974 0.001764659
-0.0007272974 0.001647015
-0.0007256974 0.001764659
-0.0007240974 0.001999947
-0.0007224974 0.001529371
-0.0007208974 0.001411728
-0.0007192974 0.001764659
-0.0007176974 0.001411728
-0.0007160974 0.001882303
-0.0007144974 0.0009411517
-0.0007128974 0.001647015
-0.0007112974 0.001647015
-0.0007096974 0.002117591
-0.0007080974 0.001411728
-0.0007064974 0.001882303
-0.0007048974 0.00117644
-0.0007032974 0.002352879
-0.0007016974 0.001058796
-0.0007000974 0.001647015
-0.0006984974 0.001058796
-0.0006968974 0.001411728
-0.0006952974 0.001529371
-0.0006936974 0.001411728
-0.0006920974 0.00117644
-0.0006904974 0.001529371
-0.0006888974 0.001764659
-0.0006872974 0.001764659
-0.0006856974 0.001647015
-0.0006840974 0.001764659
-0.0006824974 0.001411728
-0.0006808974 0.001764659
-0.0006792974 0.001764659
-0.0006776974 0.001647015
-0.0006760974 0.001764659
-0.0006744974 0.001999947
-0.0006728974 0.001529371
-0.0006712974 0.002235235
-0.0006696974 0.001529371
-0.0006680974 0.00117644
-0.0006664974 0.001882303
-0.0006648974 0.001647015
-0.0006632974 0.00117644
-0.0006616974 0.001529371
-0.0006600974 0.001647015
-0.0006584974 0.001529371
-0.0006568974 0.00117644
-0.0006552974 0.001764659
-0.0006536974 0.00117644
-0.0006520974 0.001647015
-0.0006504974 0.001764659
-0.0006488974 0.001764659
-0.0006472974 0.001764659
-0.0006456974 0.001529371
-0.0006440974 0.001529371
-0.0006424974 0.00117644
-0.0006408974 0.001411728
-0.0006392974 0.001294084
-0.0006376974 0.001882303
-0.0006360974 0.001647015
-0.0006344974 0.001764659
-0.0006328974 0.001058796
-0.0006312974 0.001529371
-0.0006296974 0.001294084
-0.0006280974 0.001764659
-0.0006264974 0.001529371
-0.0006248974 0.00117644
-0.0006232974 0.001058796
-0.0006216974 0.001294084
-0.0006200974 0.001529371
-0.0006184974 0.001058796
-0.0006168974 0.001882303
-0.0006152974 0.001411728
-0.0006136974 0.001647015
-0.0006120974 0.001294084
-0.0006104974 0.001294084
-0.0006088974 0.00117644
-0.0006072974 0.001058796
-0.0006056974 0.001764659
-0.0006040974 0.001647015
-0.0006024974 0.001529371
-0.0006008974 0.001764659
-0.0005992974 0.001882303
-0.0005976974 0.0009411517
-0.0005960974 0.001058796
-0.0005944974 0.001411728
-0.0005928974 0.001647015
-0.0005912974 0.0009411517
-0.0005896974 0.00117644
-0.0005880974 0.001647015
-0.0005864974 0.001764659
-0.0005848974 0.002117591
-0.0005832974 0.00117644
-0.0005816974 0.001647015
-0.0005800974 0.001294084
-0.0005784974 0.001647015
-0.0005768974 0.001529371
-0.0005752974 0.00117644
-0.0005736974 0.001529371
-0.0005720974 0.001764659
-0.0005704974 0.001529371
-0.0005688974 0.001411728
-0.0005672974 0.001764659
-0.0005656974 0.001647015
-0.0005640974 0.001294084
-0.0005624974 0.00117644
-0.0005608974 0.001882303
-0.0005592974 0.00117644
-0.0005576974 0.00117644
-0.0005560974 0.001411728
-0.0005544974 0.00117644
-0.0005528974 0.001647015
-0.0005512974 0.001411728
-0.0005496974 0.001999947
-0.0005480974 0.0008235077
-0.0005464974 0.001411728
-0.0005448974 0.001529371
-0.0005432974 0.001647015
-0.0005416974 0.001529371
-0.0005400974 0.001647015
-0.0005384974 0.001058796
-0.0005368974 0.0009411517
-0.0005352974 0.001058796
-0.0005336974 0.001294084
-0.0005320974 0.001764659
-0.0005304974 0.001411728
-0.0005288974 0.001294084
-0.0005272974 0.001294084
-0.0005256974 0.001411728
-0.0005240974 0.001529371
-0.0005224974 0.001529371
-0.0005208974 0.001294084
-0.0005192974 0.001294084
-0.0005176974 0.001411728
-0.0005160974 0.00117644
-0.0005144974 0.001058796
-0.0005128974 0.001058796
-0.0005112974 0.00117644
-0.0005096974 0.00117644
-0.0005080974 0.001411728
-0.0005064974 0.0007058638
-0.0005048974 0.001529371
-0.0005032974 0.001058796
-0.0005016974 0.001294084
-0.0005000974 0.001294084
-0.0004984974 0.001058796
-0.0004968974 0.001529371
-0.0004952974 0.001411728
-0.0004936974 0.001999947
-0.0004920974 0.001294084
-0.0004904974 0.001294084
-0.0004888974 0.00117644
-0.0004872974 0.001411728
-0.0004856974 0.001882303
-0.0004840974 0.001411728
-0.0004824974 0.0007058638
-0.0004808974 0.00117644
-0.0004792974 0.00117644
-0.0004776974 0.001647015
-0.0004760974 0.001529371
-0.0004744974 0.001411728
-0.0004728974 0.001647015
-0.0004712974 0.0009411517
-0.0004696974 0.00117644
-0.0004680974 0.00117644
-0.0004664974 0.001647015
-0.0004648974 0.001294084
-0.0004632974 0.00117644
-0.0004616974 0.0008235077
-0.0004600974 0.001058796
-0.0004584974 0.001058796
-0.0004568974 0.001294084
-0.0004552974 0.0009411517
-0.0004536974 0.001411728
-0.0004520974 0.001647015
-0.0004504974 0.002235235
-0.0004488974 0.0007058638
-0.0004472974 0.001647015
-0.0004456974 0.0008235077
-0.0004440974 0.001529371
-0.0004424974 0.001294084
-0.0004408974 0.00117644
-0.0004392974 0.0007058638
-0.0004376974 0.00117644
-0.0004360974 0.0009411517
-0.0004344974 0.001058796
-0.0004328974 0.001529371
-0.0004312974 0.001411728
-0.0004296974 0.001294084
-0.0004280974 0.00117644
-0.0004264974 0.001647015
-0.0004248974 0.0009411517
-0.0004232974 0.00117644
-0.0004216974 0.0009411517
-0.0004200974 0.001411728
-0.0004184974 0.0008235077
-0.0004168974 0.001764659
-0.0004152974 0.001294084
-0.0004136974 0.001411728
-0.0004120974 0.001411728
-0.0004104974 0.001294084
-0.0004088974 0.001411728
-0.0004072974 0.0005882198
-0.0004056974 0.001764659
-0.0004040974 0.0009411517
-0.0004024974 0.00117644
-0.0004008974 0.0007058638
-0.0003992974 0.001529371
-0.0003976974 0.001294084
-0.0003960974 0.001058796
-0.0003944974 0.0008235077
-0.0003928974 0.001294084
-0.0003912974 0.001058796
-0.0003896974 0.00117644
-0.0003880974 0.00117644
-0.0003864974 0.001411728
-0.0003848974 0.001058796
-0.0003832974 0.0009411517
-0.0003816974 0.001294084
-0.0003800974 0.00117644
-0.0003784974 0.0009411517
-0.0003768974 0.001294084
-0.0003752974 0.001058796
-0.0003736974 0.0009411517
-0.0003720974 0.0008235077
-0.0003704974 0.001058796
-0.0003688974 0.00117644
-0.0003672974 0.001294084
-0.0003656974 0.0009411517
-0.0003640974 0.001411728
-0.0003624974 0.001058796
-0.0003608974 0.001058796
-0.0003592974 0.00117644
-0.0003576974 0.0008235077
-0.0003560974 0.001764659
-0.0003544974 0.0007058638
-0.0003528974 0.001294084
-0.0003512974 0.00117644
-0.0003496974 0.0008235077
-0.0003480974 0.00117644
-0.0003464974 0.0005882198
-0.0003448974 0.001058796
-0.0003432974 0.001058796
-0.0003416974 0.001294084
-0.0003400974 0.0009411517
-0.0003384974 0.00117644
-0.0003368974 0.001058796
-0.0003352974 0.001058796
-0.0003336974 0.001058796
-0.0003320974 0.0005882198
-0.0003304974 0.0009411517
-0.0003288974 0.0009411517
-0.0003272974 0.0005882198
-0.0003256974 0.0005882198
-0.0003240974 0.001058796
-0.0003224974 0.001058796
-0.0003208974 0.00117644
-0.0003192974 0.001294084
-0.0003176974 0.001647015
-0.0003160974 0.0007058638
-0.0003144974 0.0009411517
-0.0003128974 0.0003529319
-0.0003112974 0.0005882198
-0.0003096974 0.0003529319
-0.0003080974 0.001294084
-0.0003064974 0.0008235077
-0.0003048974 0.0008235077
-0.0003032974 0.0005882198
-0.0003016974 0.001411728
-0.0003000974 0.0009411517
-0.0002984974 0.0007058638
-0.0002968974 0.0008235077
-0.0002952974 0.0009411517
-0.0002936974 0.001294084
-0.0002920974 0.0005882198
-0.0002904974 0.0009411517
-0.0002888974 0.0007058638
-0.0002872974 0.0007058638
-0.0002856974 0.0002352879
-0.0002840974 0.0004705758
-0.0002824974 0.0009411517
-0.0002808974 0.0002352879
-0.0002792974 0.001058796
-0.0002776974 0.0008235077
-0.0002760974 0.0007058638
-0.0002744974 0.0008235077
-0.0002728974 0.0005882198
-0.0002712974 0.0008235077
-0.0002696974 0.0008235077
-0.0002680974 0.0009411517
-0.0002664974 0.00117644
-0.0002648974 0.0005882198
-0.0002632974 0.0008235077
-0.0002616974 0.0009411517
-0.0002600974 0.0007058638
-0.0002584974 0.0004705758
-0.0002568974 0.0009411517
-0.0002552974 0.0008235077
-0.0002536974 0.0003529319
-0.0002520974 0.0004705758
-0.0002504974 0.001294084
-0.0002488974 0.0003529319
-0.0002472974 0.00117644
-0.0002456974 0.0007058638
-0.0002440974 0.0002352879
-0.0002424974 0.0008235077
-0.0002408974 0.0009411517
-0.0002392974 0.0005882198
-0.0002376974 0.0008235077
-0.0002360974 0.0007058638
-0.0002344974 0.0002352879
-0.0002328974 0.0007058638
-0.0002312974 0.0007058638
-0.0002296974 0.0007058638
-0.0002280974 0.0002352879
-0.0002264974 0.0007058638
-0.0002248974 0.0008235077
-0.0002232974 0.0003529319
-0.0002216974 0.0004705758
-0.0002200974 0.001294084
-0.0002184974 0.000117644
-0.0002168974 0.0005882198
-0.0002152974 0.0005882198
-0.0002136974 0.0004705758
-0.0002120974 0.0009411517
-0.0002104974 0.0005882198
-0.0002088974 0.001058796
-0.0002072974 0.0008235077
-0.0002056974 0.0009411517
-0.0002040974 0.001294084
-0.0002024974 0.0007058638
-0.0002008974 0.001058796
-0.0001992974 0.0003529319
-0.0001976974 0.0004705758
-0.0001960974 0.0008235077
-0.0001944974 0.0007058638
-0.0001928974 0.0007058638
-0.0001912974 0.001058796
-0.0001896974 0.000117644
-0.0001880974 0.0007058638
-0.0001864974 0.0007058638
-0.0001848974 0.0004705758
-0.0001832974 0.0004705758
-0.0001816974 0.0007058638
-0.0001800974 0.0008235077
-0.0001784974 0.0003529319
-0.0001768974 0.001058796
-0.0001752974 0.0005882198
-0.0001736974 0.0007058638
-0.0001720974 0.0004705758
-0.0001704974 0.0007058638
-0.0001688974 0.00117644
-0.0001672974 0.0003529319
-0.0001656974 0.0005882198
-0.0001640974 0.0008235077
-0.0001624974 0.0005882198
-0.0001608974 0.0007058638
-0.0001592974 0.0003529319
-0.0001576974 0.0005882198
-0.0001560974 0.0007058638
-0.0001544974 0.0008235077
-0.0001528974 0.0005882198
-0.0001512974 0.0009411517
-0.0001496974 0.0005882198
-0.0001480974 0.0008235077
-0.0001464974 0.0005882198
-0.0001448974 0.0007058638
-0.0001432974 0.0007058638
-0.0001416974 0.000117644
-0.0001400974 0.000117644
-0.0001384974 0.0009411517
-0.0001368974 0.0005882198
-0.0001352974 0.0004705758
-0.0001336974 0.0008235077
-0.0001320974 0.0005882198
-0.0001304974 0.001294084
-0.0001288974 0.0002352879
-0.0001272974 0.000117644
-0.0001256974 0.0008235077
-0.0001240974 0.0003529319
-0.0001224974 0.0005882198
-0.0001208974 0.0008235077
-0.0001192974 0
-0.0001176974 0.001058796
-0.0001160974 0.0007058638
-0.0001144974 0.0003529319
-0.0001128974 0.0008235077
-0.0001112974 0.0004705758
-0.0001096974 0
-0.0001080974 0.0005882198
-0.0001064974 0.0004705758
